Time,Category,Headline,Full_Text,URL,Sentiment_analysis,Passes_treshold
11.1. 16:56,Travel,News,"Jari Saario was rescued by a Greek merchant ship in the South Atlantic early Sunday. He had to abandon his seven-metre rowboat, which partly filled with water after flipping over. A Finnish adventurer who was attempting to row solo from Cape Horn, Chile to Cape Town, South Africa, has been rescued after losing much of his gear in a violent storm in the South Atlantic. Jari Saario was rescued by a Greek merchant ship around 2am Sunday, some 3,000 kilometres southwest of South Africa. He had to abandon his seven-metre rowboat, which partly filled with water after flipping over. On Sunday, Saario posted a video on his Instagram account from aboard the Cymona Eagle. In the video, Saario apologised to his family, partners, and every one of his more than 200,000 social media followers. Saario describes the chain of events and the rescue operation as ""completely incomprehensible"". Saario says he is in good condition considering the circumstances, but he is very sorry for everything that happened. He also expressed thanks for all the messages of encouragement he had received. Saario is now on his way to Cape Town, from where he is to return home to Helsinki. The ship is expected to arrive there on 16 January. Saario issued a distress call on Friday evening. On Saturday morning, the Cymona Eagle was directed towards his boat and made contact with Saario. At 2:10am Finnish time on Sunday, the ship’s captain confirmed that Saario had been successfully rescued. His fibreglass boat was damaged by rough seas and could not be recovered. It was 7.3 metres long, 1.6 metres wide and 1.4 metres high. It weighed approximately 400 kilograms empty and 600 kilograms when loaded. Saario, a 53-year-old former firefighter, has previously rowed solo across the Atlantic and back. In 2023, he rowed from the Canary Islands to Antigua and back from Canada to Germany.",https://yle.fi/a/74-20203635,"[{'label': '1 star', 'score': 0.25926703214645386}]",0
6.1. 11:17,Travel,News,"Amsterdam's Schiphol airport, one of Europe's busiest hubs, has cancelled hundreds of flights. Finnair has so far cancelled one return flight to Amsterdam on Tuesday because of snow-related disruption in the Netherlands. The airline told Finnish news agency STT that the cancellation has affected the travel plans of around 600 passengers. Some travellers booked on the morning service were rebooked on a later flight. Finnair said it was not yet able to assess whether weather conditions in Amsterdam would force further cancellations in the coming days. The airline also cancelled a return flight to Amsterdam on Monday.",https://yle.fi/a/74-20202779,"[{'label': '1 star', 'score': 0.6945080161094666}]",0
11.11. 14:02,Travel,News,"The crash between a tour bus and a lorry claimed two lives, according to local media reports. A coach carrying a group of tourists, including a number of Finnish citizens, has been involved in a traffic accident in Egypt. According to local media reports, the collision between the bus and a truck occurred just north of the popular seaside resort town of Hurghada, resulting in the deaths of two people and injuries to at least 36 others. Tabloid newspaper Iltalehti reported that seven of the injured are Finnish citizens, but based on the currently available information, the two deceased passengers are not believed to be from Finland. Media outlets from other countries, including Azerbaijan and Russia, have reported that the injured passengers include 27 Russians, seven Finns, three Egyptians, and two Lithuanian nationals. Jussi Tanner, the head of consular services at the Ministry for Foreign Affairs, confirmed to Yle that a number of Finnish citizens were on board the bus at the time of the accident. He added that, based on the ministry's current understanding of the situation, the injuries sustained by the Finnish citizens are not thought to be serious. The tour coach is reported to have been travelling on a highway between Hurghada and Egypt's capital city Cairo, although its exact destination is not currently known. Many tour companies, including Finnish operators, use coaches to run excursions to other tourist destinations.",https://yle.fi/a/74-20193436,"[{'label': '1 star', 'score': 0.40131235122680664}]",0
22.10. 12:36,Travel,News,"The airline began cancelling flights last week after the seat covers on its A321 fleet were incorrectly washed with water, making them potentially less fire-resistant. Finnair has an obligation to compensate passengers for disruptions caused by the improper washing of seat covers, the Consumers' Union of Finland has said in a statement. The airline began cancelling flights last week after its A321 fleet was grounded because the seat covers were incorrectly washed with water, making them potentially less fire-resistant. Finnair said on Tuesday that it will not compensate passengers for flights cancelled because of the washing error, as in its view the situation is an ""exceptional circumstance"". According to the airline's statement, the disruption was caused by a design or manufacturing fault in the seat covers, outside of its control, and therefore it considers rebooking passengers onto alternative flights to be a sufficient response. However, the Consumers' Union disagrees with this assessment, arguing instead that Finnair is also responsible for work carried out by its subcontractors — and does not then meet the definition of an exceptional circumstance. In general, based on EU regulations, exceptional circumstances that may lead to the cancellation of a flight include decisions concerning air traffic management, political instability, poor weather conditions or security risks. ""Finnair can try to shift responsibility to subcontractors, but from the consumers' point of view, Finnair is responsible for them,"" Juha Beurling-Pomoell, the union's secretary general said. He added that Finnair can seek to recover costs caused by subcontractors from the companies themselves. In its statement, the union said passengers have the right to standard compensation amounts, which are determined based on the length of the flight and the duration of the delay. In addition, passengers may have the right to claim further compensation if they have incurred extra expenses as a result of a flight cancellation, including having to buy a new train or flight ticket, for example. If Finnair continues to stick to its position, the union added, passengers can take the matter to Finland's Consumer Disputes Board. All Points North recently looked into a turbulent year for Finnair. Listen to the episode via this embedded player, on Yle Areena, via Apple, Spotify or wherever you get your podcasts.",https://yle.fi/a/74-20189789,"[{'label': '1 star', 'score': 0.4052776098251343}]",0
19.10. 09:57,Travel,News,"The airline says it is cancelling more flights as the week begins. Finnair on Sunday said it was scrapping two round-trips on Monday: a morning service from Stockholm to Bergen and back, as well as an evening flight from Helsinki to London, which had been scheduled to return to Helsinki on Tuesday. On Sunday, the national carrier reassigned hundreds of passengers to different flights. The passenger reshuffle comes as Finnair is forced to replace its Airbus A321s with smaller planes, leaving insufficient capacity for all ticket holders. Some passengers will be rebooked on earlier or later flights. The disruption follows an unusual maintenance blunder, where the seat covers of Finnair's A321s were washed with water, potentially compromising their fire resistance. Until the covers are replaced and safety verified, the affected planes remain grounded. Finnair aims to return all eight of the sidelined planes to service over the coming week. The disruption has affected the travel plans of roughly 12,000 passengers. Edited at 4.15pm to reflect Monday's flight cancellations.",https://yle.fi/a/74-20189148,"[{'label': '1 star', 'score': 0.3958202004432678}]",0
15.10. 14:25,Travel,News,"The Finnish flag carrier cancelled eight more flights on Wednesday amid the seat-clearing saga. Finnair cancelled another eight flights on Wednesday owing to the improper washing of seat covers that grounded flights earlier this week. Wednesday's cancellations were to four destinations: Arlanda, London, Oulu and Zurich. On Monday and Tuesday, Finnair cancelled a total of about 40 flights. There may still be some individual flight cancellations in the coming days, Finnair spokesperson Suvi Aaltonen said, apologising for the inconvenience caused to customers. Danish carrier DAT is covering some of Finnair's cancelled European flights. The airline said it's uncertain about when eight of its aircraft, currently grounded, will return to service after an unusual maintenance mishap: several aircraft seats were cleaned using an improper method. ""It may sound absurd, but there are genuine safety reasons behind this,"" said Finnair's Aaltonen. The hitch occurred when the seat covers were cleaned with water. But according to new instructions from the seat manufacturer, they should be dry-cleaned instead, as the impact of water washing on the covers' fire resistance has not been properly verified. Aaltonen declined to comment on whether the seat covers that were washed with water will need to be replaced, saying Finnair is working with the seat cover manufacturer to assess different options. The All Points North podcast recently looked into a difficult year for Finnair, culminating in the Finnish flag carrier placing last in a ranking of European airlines. Listen to the episode via this embedded player, on Yle Areena, via Apple, Spotify or wherever you get your podcasts.",https://yle.fi/a/74-20188515,"[{'label': '1 star', 'score': 0.4502609968185425}]",0
11.9. 09:29,Travel,News,"The airline is asking passengers to contact them if they suspect they have experienced symptoms as a result of consuming the water. Bottled spring water served on a number of Finnair flights had been recalled by the distributor due to high levels of bacteria, and could lead to stomach problems for anyone who consumed The batch in question was labelled ""Villi Lähdevesi"" with a best before date of 11 July 2027, and had been distributed by the Central Ostrobothnia-based firm Finn Spring. In a statement, the company said that an analysis of the batch found bacterial levels which exceeded legally mandated limits. The batch was recalled, but due to a manufacturing error, some bottles made it onto certain Finnair flights. In its own statement, Finnair said that only a limited number of affected bottles were sold to passengers on the airline's flights, and the products had not been available on every route. The statement added that the batch of bottles were removed from all aircraft on Tuesday 9 September. Finnair however asked customers to contact the airline's customer service department if they suspect they have experienced stomach symptoms as a result of consuming the water. The All Points North podcast looked into a turbulent year for Finland's flag carrier. Listen to the episode via this embedded player, on Yle Areena, via Apple, Spotify or wherever you get your podcasts.",https://yle.fi/a/74-20182262,"[{'label': '1 star', 'score': 0.4888032078742981}]",0
9.2. 14:37,Transport,News,"The Finnish Transport Infrastructure Agency estimates that some 4.3 billion euros worth of repairs are overdue on Finland's railways, roads and waterways. The estimated cost of the Finnish state's backlog of needed repairs to roads, railways and waterways rose by more than 100 million euros last year. The Finnish Transport Infrastructure Agency published its latest data on Monday. The agency said that the price tag for the total backlog of repairs now adds up to almost 4.3 billion euros. That would cover the cost of fixing infrastructure that is in poor or very poor condition. It covers state-owned transport routes, not municipal streets or private roads, for instance. At the end of last year, by far the largest chunk of this ‘repair debt’ was for state roads, which the agency says need over 2.6 billion euros in maintenance. A large proportion of this is for less-used roads. The rail network needs approximately 1.6 billion euros in repairs while 29 million euros should be spent to maintain water transport routes, the agency said. The figure for waterways is virtually unchanged from last year’s report. The Finnish Transport Infrastructure Agency has updated its repair needs calculation annually since 2016, with the shortfall in needed expenditures increasing practically every year. Meanwhile Prime Minister Petteri Orpo (NCP) has vowed to push ahead with a new high-speed rail line between Helsinki and his native Turku that could cost up to four billion euros. The government’s overall state budget for this year calls for spending of just over 90 billion euros.",https://yle.fi/a/74-20209161,"[{'label': '1 star', 'score': 0.44819924235343933}]",0
30.12. 16:04,Transport,News,"At least 177 people died in traffic accidents this year, including 15 young people. The number of young people killed in traffic accidents this year was three times higher than last year, according to the Finnish Road Safety Council (Liikenneturva). The increase in the number of deaths is also significant compared to the five-year average, it said on Tuesday. Between 2020 and 2024, an average of eight young people have died annually in road accidents. Last year, five died, and this year there have been at least 15. This year began on a grim note when four teenagers died when a car plunged into a river in Nurmijärvi in early January. ""The figures indicate that for young people, cars are not only a means of transportation but also a pastime,"" Liikenneturva managing director Pasi Anteroinen said on Tuesday. ""They make decisions spontaneously and perhaps tend to seek out thrills and experiences."" Two of the under-24-year-olds who died in traffic accidents this year were using electric scooters. The number of e-scooter injuries also rose this year. Based on preliminary data, the Council said taht at least 177 people died in road traffic accidents this year. It expects that number to rise slightly when more precise statistics become available next year. According to the Council’s research manager, Marja Pakarinen, there has been little improvement in road safety over the last three years. ""We need further decisive action to reach Finland's goal of halving the number of road deaths by 2030 from the 2020 level,"" she said. ""This means reducing the number of deaths to around 100. The trend at the beginning of the decade was in the right direction. Now, reaching the goal will require a tough final push.”",https://yle.fi/a/74-20201939,"[{'label': '1 star', 'score': 0.29537057876586914}]",0
22.11. 15:49,Transport,News,"Swedish media reports suggest at least ten people have been taken to hospital as a result of the crash, which occurred on a rural road just before 9am on Saturday morning. A bus carrying dozens of passengers swerved off the road in northern Sweden on Saturday morning, leading to at least ten people requiring hospital treatment. According to Yle's sources, the bus is owned by the Finnish travel firm Saaga Travels. This information was confirmed to Yle by company spokesperson Pekka Kimpimäki. ""I don’t have more detailed information yet. We are waiting for it from the authorities,"" Kimpimäki said. He added that, as of Saturday afternoon, there is no information about the nationality of any of the passengers. The accident occurred on the E45 road between the villages of Vilhelmina and Storuman shortly before 9am local time. ""The weather conditions were challenging, but I do not have information about what caused the accident,"" Kimpimäki said. Public broadcaster SVT noted that there had been heavy snowfall in the area and the roads were extremely slippery. Local media reports suggest ten people have been taken to hospital as a result of the crash, and a further ten passengers sustained minor injuries. There have been conflicting reports in Swedish media about the number of people onboard the bus, with newspaper Expressen putting the figure at 56. ""Some media have mentioned up to 66 passengers, but the bus doesn’t have that many seats, so there couldn’t have been that many passengers,"" Kimpimäki noted, but added that he does not know the exact number. Citing emergency service sources, Swedish media has described the accident as ""serious"" and the nearby Lycksele Hospital has declared a state of emergency as it receives patients injured in the crash. Saaga Travel organises bus and taxi transport across northern Finland, with offices in Oulu and Rovaniemi.",https://yle.fi/a/74-20195623,"[{'label': '1 star', 'score': 0.44991034269332886}]",0
22.11. 14:17,Transport,News,"The most common indiscretions were missing or incomplete driver information or a failure to produce relevant permits. A spot check inspection of taxis operating out of Helsinki Airport has uncovered a wide range of violations by drivers. The inspection was jointly carried out by police, Traficom, the Tax Administration and Southern Finland's regional administrative agency (Avi). A total of 47 taxis were assessed as part of the check, with only about one third meeting the necessary requirements. In a statement, police said they issued 31 sanctions and 19 fines for violating traffic laws. The most common indiscretions were missing or incomplete driver information (38 cases), as well as a failure to produce relevant permits (15 cases). Twelve drivers were also fined for not having a required driving log, while eight taxis were missing an operating permit and three were being used without proper authorisation. The driving logs allow authorities to monitor working hours and pay, and are a legally-mandated requirement. Police sergeant Jouni Saarinen noted that, in general, the vehicles were found to be in good condition and the majority of drivers had the required permits — but 12 drivers did not have sufficient Finnish or Swedish language skills. ""In licensed transport, this should be handled better,"" Saarinen said. Traficom’s senior specialist Pasi Hautalahti commented that missing driver information affects a passenger's consumer rights, and must be addressed. The Finnish Tax Administration was also involved in the inspection amid concerns about drivers operating in the so-called 'grey economy', meaning business activities that avoid paying taxes because they are not reported to the authorities. Finland's government has sought to crack down on problems in the taxi sector, with Yle reporting in 2023 that some ranks in the capital have become territorial and even violent.",https://yle.fi/a/74-20195608,"[{'label': '1 star', 'score': 0.5422338843345642}]",0
25.6.2025 14:04,Climate,News,"The climate activist group described the Tampere demonstration as a ""mass infrastructure blockade"" to protest polluting industries. Climate activist group Elokapina held a protest outside the Naistenlahti district heating plant in Tampere on Monday. Police detained 12 people on suspicion of violating public peace, while some are also suspected of obstructing an official. In total, several dozen protesters were present at the site. Violating public order can result in a fine or a prison sentence of up to six months. Police said Elokapina protesters blocked freight access to the Naistenlahti plant. They added that the demonstration is not otherwise disrupting traffic, apart from minor impacts on pedestrian and bicycle routes. Police said Elokapina protesters blocked freight access to the Naistenlahti plant, but added the demonstration is not otherwise disrupting traffic in the area, other than minor disruptions to light traffic. Elokapina described the Tampere demonstration on its website as a ""mass infrastructure blockade"" targeting industrial facilities to protest polluting industries. Earlier this month, the climate group held a three-day protest in Helsinki demanding that the government end excessive logging, protect biodiversity, and eliminate environmentally harmful subsidies, among other actions. CEO of Tampereen Energia, Jussi Laitinen, said the protest has only a minor impact on operations at the facility. The Naistenlahti plant is currently in summer downtime, with reduced operations and around 40 employees on site. Laitinen said the company was informed of the protest a few days in advance. “We were able to prepare for it,” Laitinen said. Edit note: Article was updated at 15:52 to reflect the police's updated figures on number of detainees from the protest. Users with an Yle ID can leave comments on our news stories. You can create your Yle ID via this link. Our guidelines on commenting and moderation are explained here.",https://yle.fi/a/74-20169484,"[{'label': '1 star', 'score': 0.33408787846565247}]",0
11.6.2025 14:32,Climate,News,"The climate activist group was scheduled to march from Senate Square at 4pm on Wednesday. Climate activist group Elokapina continues its demonstration in Helsinki on Wednesday, with a march set to start at 4 pm from Senate Square. On Tuesday, the group blocked traffic on Mannerheimintie in front of the Forum shopping centre, as part of its three-day climate protest. Police said they detained 81 people on Tuesday, including four minors. All are suspected of failing to comply with a police order to leave, and some are also suspected of obstructing an official. On Monday, the first day of the protest series, police detained 160 protesters who disrupted rush hour traffic and caused public transportation delays. The climate group — the Finnish branch of the Extinction Rebellion civil disobedience movement — is demanding that the government end excessive logging, protect biodiversity, and eliminate environmentally harmful subsidies, among other actions. Users with an Yle ID can leave comments on our news stories. You can create your Yle ID via this link. Our guidelines on commenting and moderation are explained here.",https://yle.fi/a/74-20167158,"[{'label': '1 star', 'score': 0.2472166270017624}]",0
11.6.2025 14:32,Climate,News,"The climate activist group was scheduled to march from Senate Square at 4pm on Wednesday. Climate activist group Elokapina continues its demonstration in Helsinki on Wednesday, with a march set to start at 4 pm from Senate Square. On Tuesday, the group blocked traffic on Mannerheimintie in front of the Forum shopping centre, as part of its three-day climate protest. Police said they detained 81 people on Tuesday, including four minors. All are suspected of failing to comply with a police order to leave, and some are also suspected of obstructing an official. On Monday, the first day of the protest series, police detained 160 protesters who disrupted rush hour traffic and caused public transportation delays. The climate group — the Finnish branch of the Extinction Rebellion civil disobedience movement — is demanding that the government end excessive logging, protect biodiversity, and eliminate environmentally harmful subsidies, among other actions. Users with an Yle ID can leave comments on our news stories. You can create your Yle ID via this link. Our guidelines on commenting and moderation are explained here.",https://yle.fi/a/74-20167158#comments,"[{'label': '1 star', 'score': 0.2472166270017624}]",0
11.6.2025 10:06,Climate,News,"The protest is part of the climate group's global ""time to resist"" campaign. A group of Greenpeace activists climbed the clock tower at Helsinki Central Railway Station on Wednesday morning and unfurled a nine-metre banner which reads ""Time to resist"" in English. The clock tower is currently undergoing renovations, and the group used the construction scaffolding to scale the building. In a press release from the Finnish branch of Greenpeace, the group said the activists plan to remain in the tower for the duration of Wednesday morning while a separate group on the ground hands out flyers to passersby explaining the reason for the protest. Police however arrived at the scene at about 9:30am and the group removed the banner themselves before leaving the area. Greenpeace is a global network of climate activist groups, and its 'time to resist' campaign opposes the ""billionaire takeover and corporate intimidation"". ""There is a fierce attack on democracy, freedom of speech and nature,"" Greenpeace Finland activist Oona Poranen wrote in the press release. ""Rich corporate leaders, the US administration and even the energy minister and state gas company of EU member Romania are attacking environmental activists. At the same time, in Finland, political decision-makers care little about science-based decision-making, which right now seems to be leading to the logging of natural forests.""",https://yle.fi/a/74-20167060,"[{'label': '1 star', 'score': 0.3080601096153259}]",0
20.5.2025 16:07,Climate,News,"The government previously said it wanted municipalities to cover some of the costs of operating the unprofitable, environmentally-damaging routes. The Finnish government will cover the entire cost of providing flights between Helsinki and five regional airports, Minister of Transport and Communications Lulu Ranne (Finns) has announced. The announcement suggests a government u-turn on the issue, as Minister Ranne said last month — following the conclusion of budget talks — that the regional municipalities would have to shoulder at least some of the burden of paying for the flights. The loss-making and environmentally-damaging routes have been widely criticised, with Finland's airport operator Finavia calling on the government earlier this year to stop subsidising them. Finavia's statement came in the wake of an Yle investigation which revealed that a return flight from Helsinki to Kemi costs the Finnish state 8,586 euros, as ticket sales are not enough to make the flights profitable. In a post on social media platform X, Ranne wrote that the decision was made in the interests of regional vitality. The Finnish state has subsided flights to the five regional airports — Kokkola-Pietarsaari, Joensuu, Jyväskylä, Kajaani and Kemi-Tornio — since 2021, and signed an agreement with national carrier Finnair last year to continue operating them until March 2026. The objective behind providing state funding for the flights was that the routes would return to profitability in the aftermath of the Covid pandemic and support would no longer be required. However, this has not happened. An Yle analysis found that all five routes are run at a significant loss, running into millions of euros each. Users with an Yle ID can leave comments on our news stories. You can create your Yle ID via this link. Our guidelines on commenting and moderation are explained here.",https://yle.fi/a/74-20162999,"[{'label': '1 star', 'score': 0.6085633039474487}]",0
20.5.2025 16:07,Climate,News,"The government previously said it wanted municipalities to cover some of the costs of operating the unprofitable, environmentally-damaging routes. The Finnish government will cover the entire cost of providing flights between Helsinki and five regional airports, Minister of Transport and Communications Lulu Ranne (Finns) has announced. The announcement suggests a government u-turn on the issue, as Minister Ranne said last month — following the conclusion of budget talks — that the regional municipalities would have to shoulder at least some of the burden of paying for the flights. The loss-making and environmentally-damaging routes have been widely criticised, with Finland's airport operator Finavia calling on the government earlier this year to stop subsidising them. Finavia's statement came in the wake of an Yle investigation which revealed that a return flight from Helsinki to Kemi costs the Finnish state 8,586 euros, as ticket sales are not enough to make the flights profitable. In a post on social media platform X, Ranne wrote that the decision was made in the interests of regional vitality. The Finnish state has subsided flights to the five regional airports — Kokkola-Pietarsaari, Joensuu, Jyväskylä, Kajaani and Kemi-Tornio — since 2021, and signed an agreement with national carrier Finnair last year to continue operating them until March 2026. The objective behind providing state funding for the flights was that the routes would return to profitability in the aftermath of the Covid pandemic and support would no longer be required. However, this has not happened. An Yle analysis found that all five routes are run at a significant loss, running into millions of euros each. Users with an Yle ID can leave comments on our news stories. You can create your Yle ID via this link. Our guidelines on commenting and moderation are explained here.",https://yle.fi/a/74-20162999#comments,"[{'label': '1 star', 'score': 0.6085633039474487}]",0
25.1.2022 18:14,Corruption,News,"Meanwhile, the index ranked Somalia, Syria and South Sudan as the most corrupt on the list of 180 countries and territories. Finland has again ranked as one of the least corrupt countries in the world, according to the annual Corruption Perceptions Index. Every year, the index ranks 180 countries and territories by their perceived levels of public sector corruption according to experts and businesspeople. This year, the countries deemed least corrupt included Finland, Denmark and New Zealand, each of which ranked 88 out of a scale of zero to 100. Following close behind the top three were Norway, Singapore and Sweden, which shared a ranking of 85. More than two-thirds of the 180 countries and territories on this year's list scored below 50. The year's average global score remained ""static"" at 43 and since 2012, a total of 25 countries had significantly improved their rankings while 23 had significantly declined on the scale, according to the organisers. Corruption levels tend to increase in countries which are faced with armed conflict or authoritarian governments, including Venezuela (with a score of 14), Afghanistan (16), North Korea (16), Yemen (16), Equatorial Guinea (17), Libya (17) and Turkmenistan (19) This year's index found the most corrupt countries to be Somalia, Syria and South Sudan.",https://yle.fi/a/3-12286225,"[{'label': '1 star', 'score': 0.4033946096897125}]",0
4.5.2020 18:42,Corruption,News,"A Helsinki police chief was suspected of getting election funding from the same company used by the police department. No charges over suspected bribery will be laid against Juha Hakola, Helsinki Police communications director, prosecutor Anja-Riitta Rinkinen told news agency STT on Monday. Police previously suspected Hakola of receiving more than 3,000 euros in election funding from a restaurant that the police department also patronised to the tune of thousands of euros. Hakola was a National Coalition Party MP from 2007-2011. The prosecutor told STT that she deemed it unnecessary to prosecute as Hakola didn’t know that he was receiving campaign funding from the same restaurant police also used for official functions with visitors. Two other people were suspected in the bribery case; prosecutors also decided against charging them. Hakola is also a Helsinki City Councillor.",https://yle.fi/a/3-11334285,"[{'label': '1 star', 'score': 0.5511441230773926}]",0
29.1.2019 14:15,Corruption,News,"For the second year in a row, Finland ranked just behind Denmark and New Zealand in Transparency International's latest index. The index ranks 180 countries and territories by their perceived levels of public sector corruption according to experts and businesspeople, using a scale of 0 to 100, where 0 is highly corrupt and 100 is very clean. In the 2018 ranking, Denmark placed first with a score of 88/100, followed by New Zealand (87/100), and Finland (85/100). Finland's score was matched by Singapore, Sweden and Switzerland. While no country gets full marks on the index, Transparency International says that top performing countries have several democratic attributes in common that contribute to their high scores. Those mentioned include strong institutions, rule of law and high levels of economic development. As a measure of public sector corruption, the index gives higher rankings to countries where rates of bribery, diversion of public funds, conflicts of interest and other forms of corruption are perceived to be lowest within government. Yet, as Transparency International notes, that doesn’t mean that these countries are corruption-free. As an example, part of this year's review of results notes that the 50.1% state-owned Finnish defence company Patria has been embroiled in corruption scandals in Slovenia and Croatia. In 2017, Finland slipped from second place in the ranking to third due to several corruption cases and scandals. Among those were the conviction of a high-ranking Helsinki narcotics cop on bribery, corruption and drug crimes as well as corruption cases involving Nokian Tyres, defence company Patria and several asphalt firms. In politics later that year, Prime Minister Juha Sipilä was cleared of wrongdoing in two cases where he was suspected of favouring companies owned by his family members.",https://yle.fi/a/3-10619073,"[{'label': '1 star', 'score': 0.2503834664821625}]",0
30.10.2017 12:31,Corruption,News,"A former property director of the HOK-Elanto business cooperative appeared in court Monday to testify in a bribery case. The ex-boss is suspected of accepting nearly one million euros to support his daughter’s equestrian pursuits. The bribery trial of former HOK-Elanto property director Jari Leivo continued Monday with testimony from the accused. Leivo is suspected of accepting some 800,000 euros from a construction company in exchange for potential projects. Prosecutors say that the money was used for purposes such as paying stable and coaching fees and purchasing horses. Altogether 13 people are accused of bribery, but five of them face charges of aggravated bribery. The prosecutor is calling for corporate fines for four companies involved in the web of intrigue. All of the accused have denied the charges brought against them. Leivo is believed to have accepted the bribes from a construction company between 2005 and 2012 during his tenure as property director responsible for planning and constructing business premises. The ex-director has denied all of the charges. In his defence, he said that the funds he received were meant for normal sponsorship of his daughter’s competitive riding and that the money was not used for any other purpose. The defence also claimed that there was no favouritism involved and that Leivo’s employer HOK-Elanto knew about the sponsorship, a claim that the current CEO denied last week. The firm also participated in sponsoring the riding activity, a practice that began during the tenure of the previous chief executive. Leivo’s defence said that the previous CEO knew that the firm’s contractor had been sponsoring Leivo. They further argued that the employer’s tacit acceptance of the practice also caused Leivo to assume that it was acceptable. Sources: Yle, HS, Savon Sanomat",https://yle.fi/a/3-9907570,"[{'label': '1 star', 'score': 0.5412296652793884}]",0
15.5.2025 14:32,Environment,News,"According to Dam Removal Europe, Finland dismantled a record 138 river barriers last year, leading the continent in efforts to free up rivers for migratory fish and other wildlife. A record number of river migration barriers were dismantled in Europe last year. Finland saw the most removals, said the environmental group WWF, based on the Dam Removal Europe 2024 report published on Thursday. Besides the WWF, the Dam Removal Europe consortium includes NGOs such as the Nature Conservancy, the European Rivers Network, Rewilding Europe and Wetlands International. More than 500 riverine obstacles were removed or bypassed. Of these, 138 were located in Finland. France came in second, with 128 obstacles removed. Altogether European rivers are fragmented by more than 1.2 million barriers, including dams, weirs and culverts, the consortium said. ""With each barrier that is removed, tens or even hundreds of kilometres of habitat can be freed up for endangered migratory fish and other riverine species. This is a record we can be truly proud of,"" Sampsa Vilhunen, director of WWF Finland's Marine and Inland Waters Programme, said in a statement. The record number of removals of migration barriers is in line with the EU Restoration Regulation's goal of restoring at least 25,000 kilometres of free-flowing rivers, the WWF said. Finland still has about 250 hydroelectric plants. In recent years, they have provided between 15 and 25 percent of the country's electricity, according to state-owned sustainable development consultancy Motiva.",https://yle.fi/a/74-20162013,"[{'label': '1 star', 'score': 0.32403069734573364}]",0
7.6.2023 10:47,Environment,News,"The case was brought after the last government's final climate report. The Supreme Administrative Court has dismissed a case brought by environmentalists over the government's reporting of climate targets and measures to achieve them. Last October the government published its annual, legally mandated climate report. They did not, however, include an assessment of any additional measures required to meet climate targets. The Finnish Association for Nature Conservation and Greenpeace brought a case to try and force the government to include this information. The organisations said that additional measures were required, as Statistics Finland reported in June 2022 that the land use sector in Finland had become a source of emissions in 2021, rather than a carbon sink. Failure to include an assessment of measures needed to compensate for that indicated that the government had effectively decided that additional measures were unnecessary and that the government had changed a previously-agreed climate plan for the land-use sector, according to the organisations. The court ruled that the primary responsibility for meeting internationally agreed climate goals lies with democratically elected politicians. The court's role, on the other hand, is to ensure that politicians' decisions do not infringe on people's basic rights. The court disagreed, ruling that the report's content was not subject to appeal on those grounds. It was a 3-2 split decision, with two of the judges arguing to accept the case. Would you like a roundup of the week's top stories in your inbox every Thursday? Then sign up to receive our weekly email!",https://yle.fi/a/74-20035548,"[{'label': '1 star', 'score': 0.3462405204772949}]",0
17.3.2023 11:23,Environment,News,"One litre of waste oil is enough to destroy a million litres of water, the environment ministry also noted. The Ministry of the Environment has voiced concern that the growing price of energy is prompting a black market for waste oil to be used as fuel. The ministry noted that waste oil is toxic and if disposed of improperly, it can pollute water and soil, and burning it causes emissions. Improper disposal of waste oil is also a recycling net loss, as it can be infinitely reused as a lubricant. The topic was raised after authorities noticed a major decline in the volume of waste oil that was collected for recycling last year, when 1.5 million litres less waste oil was brought in, compared to 2021. The ministry said that there are black markets for waste oil on social media as well as online trading sites. There, people offer to buy waste oil and sell furnaces that can burn waste oil, even though they are not allowed, the ministry noted. Mostly over the past decade, around 35,000 tonnes of waste oil is treated for recycling annually, according to the ministry. It said it was raising the issue now after holding discussions with ELY Centres and the industrial recycling group Kierrätysteollisuus about the matter. The group, which takes companies' used oil to recycling centres, has been concerned about the development for some time. It noted in January that it seemed an increasing amount of waste oil was not being recycled. At the time, Kierrätysteollisuus' leading expert Katja Moliis said that there was a sharp decline in oil recycling demand seen in the autumn. ""Transport of companies' waste oil has declined, and companies have even backed out of the oil pickup arrangements entirely,"" Moliis said in a press release at the time. According to the environment ministry, even a small amount of oil waste can quickly pollute soil, surface water as well as groundwater. One litre of waste oil is enough to destroy a million litres of water. Harmful compounds,heavy metals, and carcinogenic microparticles can be released into the air when oil is burned in unsuitable incinerators, the ministry noted.",https://yle.fi/a/74-20022846,"[{'label': '1 star', 'score': 0.3792952001094818}]",0
