Time,Category,Headline,Full_Text,URL,Sentiment_analysis,Passes_treshold
28.10. 13:29,Travel,News,"The exact breakdown of the price hike is yet to be decided, according to the authority. The Helsinki Regional Transport Authority (HSL) will raise ticket prices by 3.1 percent from the beginning of next year. The decision was made at a meeting of the authority's executive board, where an even steeper price hike had initially been suggested but was voted down. HSL's board is made up of Helsinki city councillors from a range of parties. The price rise was mostly supported by councillors from the National Coalition Party, the Finns Party, and the Swedish People's Party — while the Left Alliance and the Greens, were opposed. ""Our strategy responds to changes in our operating environment. Technological development is advancing rapidly, and modes and needs of mobility are becoming increasingly diverse,"" board chair Mirita Saxberg (NCP) said. Members of the Social Democrats voted in favour of the price rise. ""From the Social Democrats' perspective, the decision is a defensive victory, because the price increase was more than halved during the negotiations,"" a party statement said. Yle understands that as recently as this past summer, a hike in HSL fares of 6.4 percent was on the table. HSL also previously stated that any increase in prices should be more heavily-weighted on season tickets, as single fare tickets are more often used by unemployed people and pensioners. The exact breakdown of the rise in fares will be decided by HSL at a later date. However, the decision to not increase fares by as much as was originally suggested will have a knock-on effect on municipalities covered by HSL services — as they will be left to pick up a larger share of the tab. HSL is facing financial pressure from several directions. The cities in the capital region have invested heavily in new rail and renovation projects, which is significantly increasing the level of infrastructure compensation HSL pays to municipalities. At the same time, the rise in the number of people working remotely since the Covid pandemic has directly impacted commuter traffic and HSL's revenue, as passenger numbers have still not returned to pre-pandemic levels. HSL also announced a rise in 2025 ticket prices this time last year.",https://yle.fi/a/74-20190821,"[{'label': '4 stars', 'score': 0.317460834980011}]",1
13.10. 16:44,Travel,News,"The system registers non-EU nationals travelling for a short stay whenever they cross the external borders of an EU state, but it does not apply to EU citizens. The EU began rolling out a new Entry/Exit System (EES) for non-EU nationals from Sunday 12 October. EES is an automated IT system that will eventually replace the traditional stamping of passports at EU border checkpoints as it is rolled out across the bloc over the coming six months. According to the Finnish foreign affairs ministry, the EES is for ""registering non-EU nationals each time they cross a border into or out of the EU"". ""The system will register the person's name, travel document data, biometric data (fingerprints and captured facial images) and the date and place of entry and exit, in full respect of fundamental rights and data protection,"" an EU press release stated. It noted that the system is part of a broader effort to strengthen the security of the Schengen area's external borders. ""As of 10 April 2026, EES will replace the current system of manual stamping of passports, which does not allow an automatic detection of over-stayers (travellers who have exceeded the maximum duration of their authorised stay),"" the EU's explainer said, adding that it also seeks to ""prevent irregular migration"". The British Embassy in Helsinki released a video on its social media platforms over the weekend to advise UK citizens about how the changes will affect them. The Finnish foreign ministry meanwhile advised non-EU passengers to consult the website of the Finnish Border Guard for more information on the EES system. The ministry emphasised that the new system does not apply to EU citizens. Next year will also see the introduction of the European Travel Information and Authorisation System (ETIAS), which is a new entry requirement for nationals of visa-exempt non-EU countries travelling to European countries requiring authorisation. The law change means that affected travellers will be required to obtain an ETIAS authorisation before entering Europe.",https://yle.fi/a/74-20188118,"[{'label': '4 stars', 'score': 0.2632479667663574}]",1
25.9. 14:34,Travel,News,"Finnish airports are operating as normal, according to operator Finavia. Finnish airport operator Finavia said airports in Finland are functioning as usual. Airports in several countries, such as in Denmark and Norway, have recently reported unauthorised drone activity which has led to flight disruptions or even the temporary closure of some airports. ""Airports use various methods to detect drones, but the details, and any possible sightings, are security sensitive and cannot be disclosed,"" Finavia told Yle in an email. Finavia said it works closely with the authorities and that any cases of drones being flown in violation of regulations are always referred to the police. Drone flights near airports are banned without special permission, and Finland's transport regulator, Traficom, has set protective buffer zones around them. The drones spotted over Denmark appear to be part of a coordinated operation, according to Iro Särkkä, a senior researcher at the Finnish Institute of International Affairs (FIIA). She said that while suspicion falls on Russia in the current geopolitical climate, there is, as yet, no firm evidence of Russian involvement. Earlier this month, Poland shot down Russian drones after an airspace violation.",https://yle.fi/a/74-20185006,"[{'label': '2 stars', 'score': 0.3346291482448578}]",1
25.9. 12:59,Travel,News,"Tourists from Germany spent the most amount of nights in Finland during the past summer, with visitors from Sweden and the US in second and third place respectively. The number of overnight stays by foreign tourists in Finland during the summer months was 13 percent higher compared to the same period last year, according to accommodation figures published by Statistics Finland on Thursday. This puts the number of overnight stays by foreign tourists this year — estimated to be a total of around 760,000 — at about the same level as in the summer of 2019, just before the Covid pandemic. Statistics Finland's data also revealed that the busiest month for foreign tourists in Finland was August, but the biggest growth in the number of visits occurred in June. Breaking down the figures by nationality, German tourists spent the most amount of nights, with visitors from Sweden and the United States in second and third place respectively. The report also noted that the largest relative increase in overnight stays was by Chinese tourists. On average, tourists paid about 121 euros for a night in a hotel room in Finland during the past summer, which is 5 euros more than last year. The highest average price was in the Pirkanmaa region, where the city of Tampere is located, where it came in at 137 euros. While foreign tourist numbers were up, overnight stays by Finland-resident tourists were down by some 3 percent compared to last summer.",https://yle.fi/a/74-20184973,"[{'label': '2 stars', 'score': 0.289577454328537}]",1
28.8. 15:32,Travel,News,"Helsinki and Tampere earned the most from tourism, while Finnish Lapland saw the biggest increase. Spending by domestic tourists declined while that by foreign tourists rose. Tourism revenue in Finland decreased last year compared to the previous year, according to a study by Visitory, a travel data consultancy. Direct tourism revenue in the key areas of Finland it studied amounted to some 5.81 billion euros in 2024, a decline of 4.4 percent from the previous year. The results are based on 47 municipalities and sub-districts. Of these, Helsinki raked in the largest tourism revenue, 1.4 billion euros. Tampere, some 200km north of the capital, was a distant second, earning 504 million euros last year, down by 13 percent from the year before. Helsinki's revenue also fell compared to 2023. The biggest rise in direct tourism revenue was in Finnish Lapland. Revenues grew the most in the northern regional capital, Rovaniemi, which saw an increase of almost 15 percent. Direct tourism revenue refers to the money spent by visitors in a specific region or municipality, minus VAT. Spending by Finnish tourists decreased in most of the municipalities included in the study. That explains why many municipalities' tourism revenue decreased last year from 2023, even though there was a slight increase in overnight stays in some places, the company said. Across the country, the number of registered overnight stays by Finnish tourists decreased by approximately five percent, while unregistered overnight stays increased by 19 percent. Foreign tourists' spending, on the other hand, increased from the previous year. The number of overnight stays by foreign tourists in hotels increased by just over 10 percent. However, Airbnb flats and other lodgings saw growth of as much as one-third compared to 2023.",https://yle.fi/a/74-20179880,"[{'label': '2 stars', 'score': 0.33949005603790283}]",1
22.8. 13:19,Travel,News,"Leisure travel to the US this summer has decreased significantly from last year. Finnish travel habits abroad appear to have shifted this year, with the United States and Spain losing ground while destinations around the Baltic Sea gain in popularity. According to US government statistics, Finnish tourism to the United States fell by 13 percent in June and 10 percent in July compared with the same months in 2024. The reasons are debated, but some see politics playing a role. ""In the early part of the year, there was a clear decline in leisure travel by Finns to the US,"" said Antti Honkanen, docent at the University of Turku. ""But it is worth asking to what extent the change is due to a boycott of [US President Donald] Trump's administration and to what extent it reflects Finland's uncertain employment and economic situation. I would guess that both factors have had an effect,"" he told Yle. Spain also saw fewer Finnish visitors this summer, while mobile roaming data suggests that Southern Europe more broadly lost some of its traditional appeal. Instead, Nordic and Baltic countries have attracted more Finns. ""The share of Finnish tourism to the Nordic countries, the Baltics and the wider Baltic Sea region seems to have grown. For example, Sweden, Denmark, Estonia and also Poland have been winners in this respect,"" Honkanen said. The trend was confirmed by Finnish telecoms operator Elisa, which shared figures with Finnish News Agency STT showing changes in customers' roaming data abroad. The comparison covered June and July in this year and last year.",https://yle.fi/a/74-20178894,"[{'label': '2 stars', 'score': 0.355711430311203}]",1
2.2. 12:06,Transport,News,"Fintraffic’s national traffic priority system, which is set to be introduced this summer, will recognise the location of an emergency vehicle and automatically change the lights to green to facilitate its passage. Finland's traffic authority Fintraffic is preparing to roll out a new traffic lights system across the country, which will give priority to emergency vehicles. The automated system will allow ambulances, fire trucks, and other emergency response units to pass through intersections via a 'green wave' of lights. In a press release, Fintraffic explained that the initiative is intended to speed up emergency response times and reduce the risk that emergency vehicles get stuck at busy intersections. The so-called national traffic light priority system, which is set to be introduced this summer, will recognise the location of an emergency vehicle and automatically change the lights to facilitate its passage. ""All cities, municipalities, and wellbeing services counties are welcome to join the national traffic light priority system. The aim now is to implement a nationwide green wave for rescue and emergency units, enabling them to get help to the scene safely and quickly,"" Juho Neuvonen, Fintraffic’s Product Manager, explained in a press release on Monday. Although the new system will be officially in operation from July, rolling it out across the country will take time as traffic systems are tested and updated. The plan follows a successful pilot project. ""About 700 intersections and 300 emergency vehicles were involved in the pilot phase. No emergency-related accidents occurred at the intersections included in the pilot. This demonstrates the system’s effectiveness in practice, and its impact is especially evident in congested areas where every moment is crucial for rescue and emergency units,"" Neuvonen said.",https://yle.fi/a/74-20207808,"[{'label': '4 stars', 'score': 0.42073366045951843}]",1
2.2. 09:55,Transport,News,"Roadside observations found that more than 70 percent of Finnish cyclists used a helmet, compared to just 5 percent in the Netherlands. People in Finland are the most conscientious users of bicycle helmets in Europe, according to the results of a comparative study of 25 EU member states. Finland's data was collected by the VTT Technical Research Centre, with roadside observations revealing that more than 70 percent of Finnish cyclists used a helmet. According to a VTT press release, this put Finland ahead of the 16 other countries in which helmet-wearing habits were researched. By contrast, the corresponding figure in the Netherlands was just five percent. The study also found that, in all countries, the use of bicycle helmets was less common in urban areas than in rural regions. Although Finns scored highly on the wearing of bike helmets, the study found other areas of road safety where there is significant room for improvement. For example, speeding by motorists — especially on rural roads with a speed limit of 80 km/h — was found to be of particular concern. Only 35 percent of Finnish drivers on such roads complied with the limit, according to the results of the study. ""Speeding continues to be a significant road safety challenge in Finland, and more efforts should be made to prevent it,"" VTT Research Team Leader Fanny Malin noted. ""This is why the additional recommendations state that effective measures, such as monitoring, communications and infrastructure solutions, should be developed to prevent speeding."" As part of the project, road safety in Finland was assessed based on six key performance indicators (KPIs): compliance with speed limits, seat-belt use, cycling helmet use, drink-driving, vehicle safety, and the time elapsed between notification of a road traffic accident and the arrival of the first rescue unit at the scene of the accident. Compliance with speed limits was the only KPI in which Finland scored comparatively poorly.",https://yle.fi/a/74-20207771,"[{'label': '4 stars', 'score': 0.30218803882598877}]",1
9.12. 14:04,Transport,News,"Kirkkonummi municipal council voted against the West Railway project's shareholder deal on Monday evening. A draft agreement between the Finnish state and six southwestern municipalities to construct a high-speed train line between Helsinki and Turku is no longer valid, according to Transport Minister Lulu Ranne (Finns). ""The ball is now in the municipalities' court. They must agree on how the terms of the shareholder agreement can be fulfilled after Kirkkonummi's decision,"" Minister Ranne wrote in a text message to the Swedish language newspaper Hufvudstadsbladet (HBL). She was commenting in the wake of a decision by Kirkkonummi municipal council on Monday evening to reject the West Railway shareholder deal. The agreement would see the Finnish state and the municipalities share the cost of the construction between them — in a project that would see the country's first entirely new rail line in over a century — but the terms were subject to ratification by each participating council. The West Railway project would see the building of a high-speed train link between Turku and Helsinki, and it is often referred to in Finnish media as ""Turku's one-hour train"". Prime Minister Petteri Orpo (NCP), a Turku native, has long lobbied for the project. The councils of Turku, Espoo, and Vihti have all previously voted in favour of the deal. Lohja and Salo are scheduled to decide next week. Kirkkonummi’s contribution to the first phase of the project was estimated to be around 15 million euros, but Ranne told HBL that the government will not make up the shortfall. While the decision by Kirkkonummi council is a setback for the proposal, it does not necessarily mean the end of the line — but rather a re-negotiating of the terms. Pekka Ottavainen, CEO of Länsirata (West Railway) Oy, has previously told Yle that if any shareholder municipality withdraws, talks on how the costs can be distributed will be reopened. Minister Ranne's statement to HBL essentially means that the other five municipalities must decide whether to cover the amount previously allocated to Kirkkonummi or look to cut costs elsewhere.",https://yle.fi/a/74-20198740,"[{'label': '2 stars', 'score': 0.28603047132492065}]",1
6.11. 11:09,Transport,News,"To qualify, the used vehicles must be at least 10 years old and taken to a recycling centre. The Finnish Parliament has approved a law that will allow the state to pay rebates to people who turn in their old cars and buy new, lower-emission vehicles. Thursday's vote was 124-40, with 35 MPs absent. Now, the programme, commonly referred to as a 'cash-for-clunkers' arrangement, enables new car buyers to apply for the rebates right away. To qualify, the used vehicles must be at least 10 years old and taken to a recycling centre. If owners of old cars replace them with a fully electric or hydrogen-powered vehicle, they will receive 2,500 euros towards the purchase. If the new vehicle has a carbon dioxide emission level below 140 grams/km, buyers will be granted 2,000 euros for the purchase. The programme's period of eligibility began retroactively at the beginning of October and it is set to continue until the end of 2027. The average age of cars on the road in Finland is the highest in the Nordic countries, 13.6 years. The average age in Sweden, Norway and Denmark ranges between 9.6 and 11.1 years.",https://yle.fi/a/74-20192497,"[{'label': '4 stars', 'score': 0.24905799329280853}]",1
30.10. 10:53,Transport,News,"The airline’s revenues and passenger levels rose in the first nine months of the year, but its comparable operating result fell by €1.5m, with industrial action having ""a direct negative impact"". Finnair's comparable operating profit fell to approximately 51 million euros in July–September of this year. That was down by around 30 percent from a year earlier, when the carrier posted a profit of around 72 million euros in Q3. According to the company, a series of walkouts during the spring and summer put a 68-million-euro dent in its result. Finnair's revenue, on the other hand, grew by two percent to approximately 835 million euros. The number of passengers increased to 3.3 million from 3.2 million the previous year. Finnair cancelled over 1,200 flights during the spring and summer due to industrial action by the Finnish Aviation Union (IAU). That labour dispute was finally resolved in mid-July after dragging on for more than half a year. In its outlook for the rest of the year, the flag carrier said that it expects global air traffic to keep growing. However, it noted that international conflicts, political instability, tariffs and possible trade wars all cause uncertainty. While asserting ""sustainability is at the core of [its] strategy"", Finnair said that its ""profitability is burdened particularly by additional costs caused by the sustainable aviation fuel distribution obligation introduced in the EU"".",https://yle.fi/a/74-20191243,"[{'label': '2 stars', 'score': 0.45095008611679077}]",1
21.10. 16:26,Transport,News,"The refurbished Allegro trains have been out of service since the spring of 2022, when the route to St Petersburg was cancelled. As part of Finnish state railways VR’s efforts to compete with domestic air traffic, it is reintroducing its former Allegro trains under the name Pendolino Plus. The trains previously operated between Helsinki and St Petersburg, Russia. Now refurbished, the trains will start service between Helsinki and Turku at the beginning of November. The new trains will run during commuting hours and in the evenings, said Marika Schugk, VR's Director of Customer Experience and Service Development, told Yle. They will also start running north to Oulu in mid-December. That route will also aim to entice travellers away from air traffic, Schugk said. For example, there will be an early-morning departure from Oulu, arriving in Helsinki around 10am. Four new trains will enter service, with over 340 seats each. Basic tickets for Pendolino Plus trains will be priced the same as other trains, varying based on demand and time of day. Meanwhile there will be two new extra comfort classes at slightly higher fares, said Schugk. These more upscale Ekstra Calm and Ekstra Plus classes will offer added amenities and comfort, she added. These include wider leather seats and in-seat meal and drink service. Unlike regular Pendolinos, each new train will also have a children's playroom. VR has not disclosed how much it has spent to convert the Allegro trains, but Schugk said the overhaul is part of a ""billion-euro investment"" that began in 2016 and will continue until the early 2030s. That also includes new night and commuter trains and technical upgrades to existing trains, she explained. VR cancelled Allegro train services between Helsinki and St Petersburg in March 2022 after Russia launched its full-scale assault on Ukraine. The suspension was part of sanctions against Moscow. Passenger numbers had already been low since the beginning of the Covid pandemic two years earlier. The last Allegro service from Russia arrived in Finland in late March 2022. Since then, the four trains stood unused at a depot. They were previously owned as a joint venture between VR and Russian Railways, but have been fully owned by VR since 2023.",https://yle.fi/a/74-20189611,"[{'label': '4 stars', 'score': 0.2972264885902405}]",1
16.11. 15:58,Climate,News,"Temperatures in Finnish Lapland dipped down to below -20C this weekend. Winter has begun to make its presence felt in Finland over the past few days, with temperatures plunging and snowfall spreading across the country. In Lapland, the mercury dropped to around –20C overnight on Saturday. North Ostrobothnia and Kainuu saw roughly 10 centimetres of snow, while scattered snow showers were also reported across southern and central Finland over the weekend. The Finnish Meteorological Institute (FMI) has issued a traffic weather warning for Sunday covering North Savo, North Karelia, Kainuu and the western parts of North Ostrobothnia. Snow and sleet are expected to create poor driving conditions, slowing traffic and increasing the risk of accidents. According to the FMI, the exceptionally mild October and early November weather is now giving way to an early winter that is colder than average. Several indicators suggest that the colder period could persist for several weeks — or even a couple of months. Yle meteorologist Matti Huutonen says the phenomenon known as the polar vortex will play a major role in shaping winter conditions. ""The polar vortex is an area of cold air — essentially a deep low-pressure system — that forms over the Arctic during winter,"" he explained. Current signals suggest the vortex may be shifting over Finland. ""There are signs that it could bring colder weather for a longer period,"" Huutonen said. ""But it's not a foolproof forecasting tool — the effects don't always materialise at ground level.""",https://yle.fi/a/74-20194403,"[{'label': '3 stars', 'score': 0.3193792700767517}]",1
2.11. 11:24,Climate,News,"Even Finnish Lapland seems unlikely to get any significant snowfall this month. October was mild throughout Finland, especially in the north. The month’s average temperature ranged between 1.5 degrees Celsius in Enontekiö in the far northwest, to 10 degrees in the southwestern archipelago, the Finnish Meteorological Institute (FMI) said on Saturday. The average temperature for the entire country was between one and 3.5 degrees warmer than the average in the 1991-2020 period. The warmest reading in October was 15.7 degrees, recorded on Kimitoön in the southwestern archipelago on 6 October. The coldest reading was on 21 October at the weather stations in Enontekiö and Muonio, Lapland: -13.4 degrees. Northern parts of the country received the most rain, with the border town of Tornio collecting more than 116 millimetres of precipitation. More than 30 millimetres of that fell in one day, on 23 October. That was the same amount that the country’s driest municipality, Ilomantsi on the eastern border, received in the whole month. It also rained more than usual in the west and southwest, while it was drier than usual in the southern and eastern parts of the country. The first officially recorded snow fell unusually late in northern Finland, on 16 October in Enontekiö, which had 17cm on the ground by 24 October. By the end of the month, though, there was only a little snow left in some local northern areas. The sun appeared less frequently than usual. The western parts of the country received significantly more sun than the rest of the country, where the weather was greyer. According to the FMI, last autumn was one of the mildest in Finland's measurement history. The European Centre for Medium-Range Weather Forecasts (ECMWF) predicts mild weather through November, according to commercial forecaster Foreca. The first week of November will be 3–6 degrees warmer than normal throughout Northern Europe, it predicts. In the following weeks, the weather will continue to be mild and grey with temperatures a few degrees above normal. The forecast is generally less certain regarding the amount of precipitation – but Lapland seems unlikely to get any significant snowfall in November. That does not bode well for the upcoming tourist season, which usually begins about a month before Christmas.",https://yle.fi/a/74-20191727,"[{'label': '4 stars', 'score': 0.24023669958114624}]",1
23.8. 17:16,Climate,News,"The hornet is a large species of wasp. This summer, hornets have been more abundant than usual, according to the Natural Resources Institute (Luke). The hornet is a large species of wasp. The increase is linked to warmer and longer summers, according to Luke senior scientist Jouni Sorvari, who said climate change was the underlying cause. Hornets have been especially common along the southern coast, in southeastern Finland, and in North Savo. Other wasps have been showing up this season in normal numbers. The Finnish Meteorological Institute (FMI) has reported that July was exceptionally warm, especially in Finnish Lapland. Studies have indicated that Finland's climate is warming significantly faster than the global average.",https://yle.fi/a/74-20179028,"[{'label': '4 stars', 'score': 0.3537765145301819}]",1
13.8. 15:23,Climate,News,"The warm temperatues of +25 degrees Celsius are making a brief comeback in Finland on Thursday. Southern and central areas of the country may see the temperature climb above Finland's 25-degree heat threshold on Thursday. Wednesday has been sunny in most areas, reports Yle meteorologist Henriikka Heikinoja, who said more warm weather is in store on Thursday. ""It's fair to say that summer is returning for a day. There will also be some sunshine in southern and central parts of the country,"" she said. Despite the cool nights, surface water temperatures have remained relatively warm across the country. In most regions, even in Finnish Lapland, readings are close to 20 degrees Celsius. This means that people still wanting to hit the beach this summer will have their chance now. ""You can still swim. In my opinion, 20-degree water is just right, refreshing actually,"" Heikinoja added. But while the days are warm, water temperatures will begin to drop as nights gradually cool. On Friday, showers and thunderstorms are expected across much of the country, although temperatures in the south are expected to reach around 23 degrees. The weekend will bring cooler temperatures as well as soggy conditions. Sunday is currently forecast to stay mostly dry, but temperatures will remain just below 20 degrees. The Finnish Meteorological Institute (FMI) meanwhile reported on Wednesday that UV radiation in July was the second-highest on record in both southern and northern Finland. Higher readings have only been recorded in the south in 2021 and in the north in 2018. The threshold for UV protection, a UV index of 3, was exceeded every day in July. On 2 July, the index nearly reached 7, one of the highest values ever recorded in southern Finland. The institute said sunny weather and unusually low ozone levels pushed UV readings higher, adding that sun protection is advised in southern Finland through September.",https://yle.fi/a/74-20177310,"[{'label': '4 stars', 'score': 0.41719746589660645}]",1
11.8.2025 11:33,Climate,News,"Southern and central Finland will likely see temperatures reaching around 25 degrees Celsius on Thursday and Friday, according to the Finnish Meteorological Institute. Unsettled weather on Monday and Tuesday will give way to the return of sunshine and warmer temperatures before the weekend, according to the Finnish Meteorological Institute's (FMI) outlook for this week. Scattered rain showers will move across northern and eastern parts of Finland on Monday, and into western areas on Tuesday. ""At this point, Wednesday looks like a slightly drier day throughout the country. Some showers may occur in the northern part of the country, but not quite as widely as on Monday and Tuesday,"" FMI meteorologist Jaakko Savela said. While these unsettled conditions suggest that more autumnal weather is on the way, Savela said people can leave the heavier coats in storage — at least for now — as temperatures will rise again to above 20 degrees Celsius across the country by Thursday. The mercury may even climb as high as 25 degrees in southern and central areas, he added, with no clear evidence that the arrival of autumn is imminent. With clear skies expected during the early part of this week in southern and central Finland, conditions should be perfect for observing the Perseid meteor shower. The Perseid shower is one of the most popular annual events for stargazers, as dozens of shooting stars trail across the Finnish skyline every hour, and it is especially strong on the nights between 10 and 14 August. However, the Perseid is generally only visible south of the city of Oulu, as the bright 'nightless nights' of Finland's north significantly affect visibility.",https://yle.fi/a/74-20176815,"[{'label': '4 stars', 'score': 0.4507630169391632}]",1
7.8.2025 10:38,Climate,News,"Studies have indicated that Finland's climate is warming significantly faster than the global average. The month of July was ""exceptionally warm"" this year in Finland and neighbouring countries, according to the Finnish Meteorological Institute (FMI). Globally, last month was the third warmest July ever recorded. According to the Copernicus Climate Change Service, the global average temperature in July was 16.68 degrees Celsius — which is 0.45 degrees higher than the average for July from 1991 to 2020 and 1.25 degrees Celsius higher than in pre-industrial times. In Europe, according to the data, July was the fourth warmest on record as the average temperature rose to 21.12 degrees Celsius, 1.3 degrees above the reference period average. The heatwave was especially stifling in the southeastern parts of Europe, with Turkey setting a new national heat record when the mercury soared to 50.5 degrees Celsius at the end of July. The effect of the Europe-wide heatwave on the northern regions of Finland, Sweden and Norway made global headlines. FMI researcher Mika Rantanen noted that the duration of the heatwave was unprecedented for the region — nothing like it has ever been previously recorded in Finnish Lapland. ""Hot weather [a measurement above 27 degrees Celsius] was registered in Ylitornio continuously for 26 days, which is the longest heatwave in Lapland in the history of measurements,"" Rantanen wrote in a FMI press release. July was unusually warm across much of Finland, the FMI further noted, and even exceptionally hot in central parts of the country. Finland also set a heatwave record last month, with at least one weather station in the country recording temperatures above 30 degrees Celsius for 22 consecutive days — from 12 July 12 to 2 August. The previous record was set in 1972, when the mercury climbed above 30 degrees on 13 consecutive days. Previous studies have indicated that Finland's climate is warming significantly faster than the global average. Last year, the increase in the average global temperature exceeded the critical threshold of 1.5 degrees Celsius, according to the World Meteorological Organisation (WMO), while in Finland, the readings were 3.4 degrees warmer than pre-industrial levels.",https://yle.fi/a/74-20176284,"[{'label': '5 stars', 'score': 0.3181057274341583}]",1
5.8.2025 12:25,Climate,News,"The government's plan is to offer financial incentives to scrap old cars, replacing them with more efficient newer models. Finland's proposed car scrappage scheme has come under criticism from environmental authorities and organisations, who say it lacks the teeth needed to make a meaningful cut to transport emissions. The plan, part of the government's push to modernise the country's vehicle fleet, would offer financial incentives to scrap old cars and replace them with more environmentally-friendly models. The subsidy would apply to new vehicles powered by electricity or hydrogen, or those emitting under 140 grams of carbon dioxide per kilometre. Yle reported last month that Finland has the oldest car fleet in the Nordic countries, and its average age continues to rise. Successive Finnish governments have tried to tackle this problem via similar schemes, with varying degrees of success. The latest proposal was sent out for a round of comments earlier in the summer, but it has been widely panned. The Ministry of the Environment, the Finnish Environment Institute (Syke) and the Finnish Association for Nature Conservation all questioned the effectiveness of the plan's emission threshold. The 140-gram limit means that the vast majority of all new cars would qualify for support, the environment ministry noted. The ministry argued that this weakens the scheme's ability to steer consumers towards genuinely low-emission vehicles.",https://yle.fi/a/74-20175955,"[{'label': '2 stars', 'score': 0.4786830246448517}]",1
18.7.2025 12:17,Climate,News,"Temperatures climbed above 30 degrees Celsius this week, as the Finnish Meteorological Institute predicts the region's all-time heat record could be broken on Friday. A period of unusually high temperatures across Finland Lapland, where the mercury rose above 30 degrees Celsius on Tuesday, has been making headlines around the world. News agency Reuters noted that summer temperatures in northern Finland usually reach around 20 degrees Celsius, but ""rare hotter weather is becoming more common"". ""I was on vacation for a few weeks going down through Europe with the interrail [ticket] with a few of my buddies and it was very hot, and we thought that when we would come back to Finland it would be cooler, like normally, but no, it was the same weather as down south,"" Rovaniemi resident Toivo Koivu told Reuters. US broadcaster CNN also reported on the region's high readings, which hit 31 degrees Celsius at the Santa Claus Holiday Village earlier this week. The Finnish Meteorological Institute (FMI) has issued a heatwave warning for Finnish Lapland, effective throughout the coming weekend. The institute added that the region's all-time heat record could be broken on Friday.",https://yle.fi/a/74-20173286,"[{'label': '4 stars', 'score': 0.26718881726264954}]",1
2.7.2025 17:18,Climate,News,"The emissions target is part of the EU's broader roadmap to achieving climate neutrality by 2050. Finland supports the European Commission's proposal to reduce greenhouse gas emissions by 90 percent by 2040, Minister of the Environment and Climate Sari Multala (NCP) confirmed in a statement on Monday. The emissions target is part of the EU's broader roadmap to achieving climate neutrality by 2050. Multala said the Commission's proposal aligns with Finland's key priorities in climate diplomacy. ""The Commission's proposal is in line with Finland's priorities in our efforts to influence the proposal. A long-term and consistent climate policy is important for the EU's competitiveness and creates stability for companies to invest in clean solutions,"" she stated in the press release. According to the minister, it is essential that the implementation of the target accounts for uncertainties in the land use sector and that climate measures are approached in a technology-neutral manner — meaning no specific solutions are preselected or excluded in advance. Multala added that the Finnish government will finalise its official position and deliver a communication to Parliament by early September.",https://yle.fi/a/74-20170743,"[{'label': '4 stars', 'score': 0.3116934895515442}]",1
27.6.2025 14:56,Climate,News,"According to the latest annual climate report, Finland's emissions are still only clearly decreasing in the energy and industrial sectors. The government approved Finland’s Annual Climate Report on Friday morning and submitted it to Parliament. Minister of Climate and the Environment Sari Multala (NCP) unveiled the report at a press conference on Thursday afternoon. According to the latest edition of the legally required report, reaching Finland’s target of being carbon-neutral by 2035 will require more action. In particular, it points to the land-use sector, including agriculture and forestry, where emissions increased in 2024 compared to the year before. The main problem in Finland’s climate policy is that the forest sector is no longer a net absorber of emissions. The collapse of forest carbon sinks must partly be resolved by the next government, said Multala. That issue emerged towards the end of the term of the previous government, led by Sanna Marin (SDP). ""There will certainly be a significant amount of work left for the next government,"" Multala told Yle. The current right-wing cabinet, led by Prime Minister Petteri Orpo (NCP), has less than two years left in its legislative term. It has been repeatedly criticised by opposition politicians, environmental NGOs and researchers for its lack of action on the climate – and moves to benefit drivers of traditional combustion-engine cars, for instance. In the past, forests and land use sequestered other climate emissions, and therefore played a crucial role in achieving Finland's own carbon neutrality target and its EU commitments. The 2035 carbon neutrality target, enshrined in law under the Marin administration, is based on the assumption that sinks would remove as much carbon as there are remaining emissions. Under the EU climate law, Finland has committed to maintaining the carbon sink of its forests at a certain size. The Orpo government has pledged to present measures to tackle the excess emissions in its climate and energy strategy. A draft of that long-delayed strategy is to be finally published next week. The four-party coalition government is sharply divided over climate and environmental issues, though. Finns Party leader and Finance Minister Riikka Purra has called for repealing the Climate Act, even though the government programme agreed in 2023 included a commitment to it. Earlier this year, she dismissed the 2035 target as ""absurd"".",https://yle.fi/a/74-20169911,"[{'label': '4 stars', 'score': 0.27191296219825745}]",1
